start,end,video,utterance,state,transcript,translation
353.483,476.2559375,train_050,utterance_009,train, Her şey güzel olacak aşık bir insan var ya daha ne isteyebilirim bana geri dön Ebru tabloyu ben atak odamda başucuma atmayı düşünüyorum biliyor musun çok çocuklu bir aileye sahip olacağını ileride inşallah iki tane var İki tane daha düşünün da Çocuktu kalabalık bir aile büyükleri zaman geri gelecek tutumlarımız olacak Çok güzel Ailemde Kimsenin evi yoktu Allah ilk evi bana nasip etti 97 senesinde ev aldık evimize 32 Ailesi Eşimin ailesi kalabalık bir aile idik hiç benimle ev yoktu Allah bana nasip etti ev benim evim demedim hocam ya hiç bilmeyene Emin ol o zaman mutluluk tablosu durumu çok çeşit var Parasız mutluluk gerçek mutluluk bu maddelere demeyelim madde Siz mutluluk madde ile mutlu olunmuyor Ben her şeyi gördüm yaşadım hiçbir şey benim demedim hocam mesela ev aldım da boşanırken de onu bana yap dedim yapmadın zaten yarın bana versin çocuklara üzerinde çocuklarına yapmadın bana bütün dünyayı armağan etti bütün kainatı bana tabiata duaya hayvan,"Everything is going to be good, there is someone in love, what can I want more back to me Ebru picture I think about throwing a head in the attack room Do you know I will have a family with many children I hope to have two in the future I think two more children in a crowded family big time when we will come back it will be Very beautiful My family There is no house of anybody God has given me the first house 97 The house we bought home 32 Family The family of my wife was a crowded family I never had a home with me God gave me the house I did not say home my home never know my teacher never know that the table of happiness I have kind of free happiness real happiness these things do not say things matter You happiness is not happy with matter I&#39;ve seen everything I&#39;ve lived nothing I did not say my teacher my house I took a home while I was divorced I said do it to me I did not do it tomorrow already versus you kids did not do to your children you gave me the whole world whole universe I am an animal to me"
476.5559375,563.521875,train_050,utterance_010,train, Eğer secdede Allah'a ağlayarak yalvarırsam o gözyaşları yukarıya doğru yükselir ve yağmur olarak Bereket olarak toprağa gönder onu hiç kimsede olmadığı için artık yağmurda ya  nceden Yar inceden bolluk bereket var Artık Bitti Allah'ın unuttuğu madde bağımlısı oldu Herkes çok çok çok üzülüyor yaşamındaki en güzel hatıram bütün Hatıraları güzel çünkü hepsini de o var ama belli değil kötüsün içerde de hayırdır da Çok güldük eğlendik anladıysan da Allah'ım için Çünkü biliyorum ben bu insanları çok üzülüyorum çok üzülüyorum yazıklar olsun Tüm Türklerin ki bu kadar Cennet bu kadar Doğal kaynakları olan ülkemin cennet gibi ülkemi,"If I pray with Allah, I will cry and I will raise those tears up to the ground and send it to the earth as a rain. As it is no one else, it is in the rain now or again. Yar abound in abundance abundance is now done. God has forgotten the substance was addicted. memories all the memories are beautiful because all of them are there but it is not clear yet it is not in the bad inside too You know that you are having a lot of fun I am for my God For I know that I am very sorry for these people I feel very sorry that all of the Turks are so Heaven is the country of natural resources heaven country like"
563.821875,566.856,train_050,utterance_011,train, teşekkür ediyorum,thank you
0.0,5.68525,test_021,utterance_001,test, , 
5.98525,50.4268125,test_021,utterance_002,test, evdeyim buradaydım evde iyi Oğlum kendi kendime burada iyi değilim sen anla senin amına Ne diyelim çıkacağım Yandım,I was at home I was good at home My son is not good here on my own You understand your mother What will I say I will go out Burned
50.7268125,52.959375,test_021,utterance_003,test, , 
53.259375,54.9596875,test_021,utterance_004,test, , 
55.2596875,82.2,test_021,utterance_005,test, , 
0.0,13.7345625,test_026,utterance_001,test, bu çalışmaya katılmayı kabul ettiğiniz için teşekkür ederiz Ben de teşekkür ederim tamamladıktan sonra Boşluk tuşuna basınız,thank you for agreeing to participate in this work I thank you again after you press spacebar key
14.0345625,47.67275,test_026,utterance_002,test, sevdiğim için özür dilerim buraya neden geldiniz anlatırmısınız buraya ailemle çevrene zarar verdim için geldi Kendileri sonra attım daha güvenli hissediyorum kendimi daha çok seviyorum Seni seviyorum,I apologize for my love I come here to tell you why did you come here to harm my family here I came to throw them after I feel safer I love myself more I love you
47.97275,54.7500625,test_026,utterance_003,test, gelecek olan sayfadaki resmi anlatır mısınız size neler düşündüğünü ve hissettirdi,will you tell the picture on the next page what you think and feel
55.0500625,75.2669375,test_026,utterance_004,test, bu işi bir an önce gibi hiçbir şey kalmamış evde milletten alacağı var borcunu alamamış ya da soğuktan üşüyen düşünceli kimsesiz bir amca sobanın başında oturmuş kimsesiz Beyonce,there is nothing like this job as soon as there is a nation in the house there is no borrowing borrowed or cold in cold thoughtful lonely uncle sitting at the head of the lonely Beyonce
75.5669375,95.117125,test_026,utterance_005,test, kötü bir hal hatır anınızı anlatır mısınız kötü bir hatıra oldu anlatır mısınız ablam ameliyat oldu Beyin ameliyatından sonra epilepsi geçirdi o günler benim için kötü bir hatıra aldık,tell me your bad memories are bad memories you can tell it was a bad reminder that your abram surgery was epilepsy after brain surgery those days got a bad memory for me
95.417125,118.778125,test_026,utterance_006,test, 1'den 30'a kadar sayar mısınız 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30,Are you a number from 1 to 30 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
119.078125,133.80643750000002,test_026,utterance_007,test, 1'den 30'a kadar hızlı bir şekilde sağ yapmışsınız 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25
134.1064375,142.17837500000005,test_026,utterance_008,test, gelecek olan sayfa sayfadaki resmi anlatır mısınız size neler düşündüğünü ve hissettirdi,will you tell me the picture on the page that will come to you and what it feels to you
142.478375,178.4401875,test_026,utterance_009,test, iki tane serçe bir tane kedi bir tane köpek bir tane tavuğu fakir ama mutlu bir aile tablosu Hepsi gidiyor hepsi kedi köpek adamlı yatak odası yatağın altında yok yok kitap koymuşlar 5 tane çocuğu,two sparrows one cat one dog one one chicken poor but happy family chart all gone cats doggy bedroom under the bed no no book put 5 kids
178.7401875,182.69925,test_026,utterance_010,test, yaşamınızdaki en güzel hatıranın anlatır mısınız,Will you tell me the most beautiful memories of your life
182.99925,201.28799999999998,test_026,utterance_011,test, teşekkür ederiz yaşamındaki en Zehra Zehra Zeynep olan eşimin bana dünyalar güzel bir türlü çocukları nasıldır,thank you most Zahra Zehra in your life Zeynep my wife how nice to children in the world
0.0,89.0684375,train_013,utterance_001,train, biraz dertli ve üzüntülü bilirsin düşüncelere Dalmış kötü bir fotoğraf aşırı kötü bir aradım ama olmadı fotoğrafçılık buraya gel işte doktor işte yardımcı olan saati resimdeki yaşlı hep bir sefer Avea gitmiştim tüfekle 2 tane kuş vardı su içiyorlar da attım bir tanesini buldum bir tanesi kaçtı sonra kestik yedik çok üzüldüm ve artık,a bit troubled and sad know-how Thoughts I took a bad photo I called an extreme bad one but there was not photography I came here the doctor helped the clock at the old time in the picture I always went to Avea I had two birds with rifle water I drank water I found one I escaped after kestik yedik I was so upset and now
89.3684375,102.4518125,train_013,utterance_002,train, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30, 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
102.7518125,112.774125,train_013,utterance_003,train, 123456789, 123456789
113.074125,116.544125,train_013,utterance_004,train, , 
116.844125,146.1928125,train_013,utterance_005,train, ulaşımda mutlu bir aile var çocuklar çok ama kendisi gayet huzurlu uyu köpeğin de yanına almış tavukları Daha tavuklar utanıyorsun bu ülkede çok huzurlu uyudun düşünüyor,"there is a happy family in transport Children are very, very peaceful sleeping with your dog also taken with your chickens More chickens are ashamed to think that this country has a very peaceful sleep"
146.4928125,230.4,train_013,utterance_006,train, fındık tarlasına gittim fındık evi vardı fındık evine güzelliklerle döşedim evin çatısına koydum Afyon Karaca Emlak nerede koydum İstanbul'daki en güzel hatıra çok hatıralarımı oldu da güzelleri en güzel işte hangisi de Anlatsam güneş enerjisi sistemi kuruyordum çok merak ettim çalışacak mı çalışmayacak mükemmel harika Işıklar verdi televizyonu çalıştı matkabı çalıştı benim için dağın başında harika bir olaydı orada Elektrik üretmek,"I went to the hazelnut farm, I had hazelnut house Hazelnut house I laid it with beauty I put it on the roof of the house Afyon Karaca Where was the real estate The most beautiful souvenir in Istanbul I had many memorabilia and the beautiful ones What is the most beautiful What I was drying the solar energy system I wondered whether I would work very well Wonderful lights gave television The drill worked for me was a great deal at the beginning of the mountain there to produce electricity"
0.0,0.4638125,dev_024,utterance_001,development, , 
0.7638125,2.4791875,dev_024,utterance_002,development, , 
2.7791875,4.5740625,dev_024,utterance_003,development, , 
4.8740625,7.0174375,dev_024,utterance_004,development, , 
7.3174375,9.6504375,dev_024,utterance_005,development, , 
9.9504375,13.5595625,dev_024,utterance_006,development, benim için eşekler,donkeys for me
13.8595625,14.088,dev_024,utterance_007,development, , 
0.0,12.7559375,train_089,utterance_001,train, çalışmaya kabul ettiğiniz için teşekkür ediyorum ederiz lütfen her sayfada size verecek görevleri tamamladıktan sonra Boşluk tuşuna basınız,"Thank you for agreeing to work, please press the Space key after completing the tasks you will give to each page"
13.0559375,36.77925,train_089,utterance_002,train, Buraya neden geldi bize anlatır mısınız kısaca anlatıyorum özellikle doğum yaptıktan sonra ben de burada açıkçası evde duramadım çıldırdım çocuğum yanında yok diye Ondan dolayı kendimi kaybettim ve acil acil çağırdı beni buraya getirdi Onu hatırlıyorum,"I tell you briefly about why I came here, especially after I gave birth, so I can not even stay here at home. I freaked out because my child was not there. I lost myself because of him and urgently urged me to bring him here."
37.07925,47.7029375,train_089,utterance_003,train, gelecek olan sayfadaki resmi anlatır mısınız size neler düşündüğünü ve ne hissettirdiğini,will you tell the picture on the next page what you think and what you feel
48.0029375,96.4745625,train_089,utterance_004,train, yapacak bir şey bir gün kalmış herhalde onu Düşünüyor Düşünüyor ekmek parasını düşünüyor yavrularını düşünüyor neyi düşünüyor Fakat çok derinden Derine düşünen bir insan bir erkek ya burada çok ağır olmuş bir adam görüyorum ben böyle yüzünü gözünü her tarafını parçalamış ama bir şey için üzülmüş Bu bir ateşin içinde bir şey var bu izmarit mümkün mü bir şey var Bir şey için çok güzelmiş ayakkabıların falan bakıyorum ha fakir fakir Evet daha derinlere gitsem o kadar da olabilir ki ama şömineyi daha çok benziyor,"there is something to do I think it is a day to think it thinks Thinking about the money of bread thinks about the pups think what to think But deeply a man who thinks deeply I see a man here who is so heavy I am such a face of his face, there is something there is something that is possible But there is something very good for something I look at your shoes or something poor poor poor Yes I can go deeper so much but the fireman looks more like"
96.7745625,369.0538125,train_089,utterance_005,train, içindeki intikamlarını şeylerini Bence ikisi de haklı bu ülkede havası konusunda Onların da tekrar barışması gerekiyor 2 harika arkadaşlarda onlar o taraftan bir cemaate bu taraftan bir cemaat Olmaz Herkes bir bayrağın altında toplanacak o hesap gününde Mahşerde Hepimiz böyle birbirimize kardeş olmamız lazım barışmamız lazım helallik alacaksınız gönülden alacaksın gönülden onları Kendine iyi bak dedin bekledim o gün 24 saat boyunca bekledim bana cevap yazmadı işte WhatsApp'ta resimlerini falan görüyordum engelledim daha sonra zaten ben ondan da WhatsApp'tan sürekli takip edici arkadaşın düşmanlığı Bak bu ülkede Bu yüzden bu duruma geldi Fethullah Gülen'le Recep Tayyip Erdoğan bir zamanlar çok iyi arkadaşla almıştık Biz de aynı benim gibi ekside içinde sırlarını tutamadı sırf inat yüzünden hep kurslar Biz ise cep telefonu vardı senin yanında ya benim durumumu biliyordu böyle bi rahatsızlığım oldu bir şey mi oldu Niye bana bu şekilde tersler Neyse sonra mesaj gönderdi başka zaman görüşürüz Ne yazdım ben orada WhatsApp'tan ünlem işareti çıktı gitmedi bir daha tekrarlama istemedim açıkçası sonradan tekrar mesaj mesaj atınca niye aramadın sormuyor düet Sesimin tonunu duymuyor tabi kız  kaç tane mübarek olsun günümüz mübarek olsun diye bir ümmetin son peygamber Hazreti Muhammed Mustafa Sallallahu Aleyhi ve Sellem efendimizin bayrağı altında hepimizin böyle kuş gibi olur şeye gitti geçmeye ister Mısır 6 Kuş gibi ben şey istedim ben her duamda Ne bileyim kendi kendine dualar yapıyordum test falan çekiyordum Belki onlar kabul oldu bilemiyorum sürekli böyle Yasin okuduktan sonra atatürk'ümüz de şehitlere Silah arkadaşlarına tutuyordum kötü bir anınızı anlatır anlatır mısınız en son ki Ne anlatayım geçmişi geçmişte kalsın deyimi kötülükler bundan sonra iyilikler olsun diyelim bayramda bayramdan önceki Bir Cumartesi çarşamba günü müydü neydi kız arkadaşın annesine gelecekti oradan da WhatsApp'tan mesajlaşırken mesajlaşırken çıkarmışsın bozuldu arkadaşlar arkadaşlar değil toprak altına yatan bütün kardeşlerime aynı zamanda din kardeşim olmasa daha iyi bizi bu yenilikleri teknoloji kazandıranları bütün yaratılmışların hepsini bir şeyi var hikmeti var ya ben Çok Seversen Onu sabahlar olmaz biz eve geçiyoruz İki Arkadaş beni ben vereyim gibi direk bana dönseydi konuşsaydık rahatlatacaktır beni ben de seni arkadaşlarıma kardeşlerime çok güveniyorum asla onlar beni hep uyarmaya çalıştılar bir tane hoca vardı hocamız vardı süper olacak Sen dedi Ben de kocasına baktı masum duruyor ya çok üzüldüm o zaman niye dedin bana bakacak kendi bildiğini okur ve sali espri yapıyor Bilmem Neyse şimdi Geçmiş geçmişte kaldı kötü bir adı yok yani benim için Ben ne yapayım ya ne yapayım haber sana kreması etmek istemiyorum falan değil gayet gönülden ve bir sarılacaksın zaten o da hisseder mi insan Sarıldığın zaman gerçekten sana hakkını helal etmedi etmedi ölmüşlerimize Helalleşemedik temizleme İnşallah öbür tarafta gösterir onlarla da Helalleşiriz nasıl herhalde istiyordum biliyor musun zaman öyle şey ister Ben mesela bir yer var köprüden geçirecek olur bakarsın onlar geri buradan bunlar geliyor ortada birleşiyorlar bayramlaşır üzgünüm hiçbir ses tonlarından belli oluyor Yüz ifadesinde falan daha çok belli oluyor yapmasını bilmeyen ifadeler şeyi yüzünden belli olan bir insanım yani ona çok büyük bir küfür ettim ondan dolayı çok pişman hissediyorum kendimi ama bayramda ben ona mesaj yazdım WhatsApp'tan böyle durumun böyle böyle Ondan sonra ben dedim Benden yana sana hakkımı helal ediyorum dedim,"I think that they both rely on their vengeance in these countries They need to reconcile again 2 wonderful friends they will not be a community from that side to a congregation from that side Everyone will be gathered under a flag on that day in the Judgment Weekend We all need to be our siblings to each other like this We need to have peace We need to get peace We will get from hell I was waiting for 24 hours that day I did not write me an answer I did not see my pictures in WhatsApp then I blocked it and then I was constantly following him from WhatsApp and the enemy of follower friend Look in this country So this came to this situation Fethullah Gulen Recep Tayyip Erdogan We had a good time with friends We could not hold secrets in the exaggerations just like me I always had a course because of stubborn We had a mobile phone beside you I knew my situation was such a bother I was Ni yeah it turns me on this way Anyway then I sent a message another time I can not see what I write there is an exclamation point from WhatsApp I did not want to repeat it again I did not want to repeat it again afterwards why do not you ask me why you did not call me again duet I do not hear my tone the last prophet of the Prophet Muhammad Mustafa Sallallahu Aleyi and Sellem under the flag of our lord We all like this bird like to go to the past like to go to Egypt 6 I wanted something like a bird I do not know what I was doing I was making prayer to my self I was praying I did not know that after reading the poems of Atatürk We were holding guns to our friends I will tell a bad memorize Tell us what&#39;s the latest What is the history of the past to stay in the past evil, say good-bye Let&#39;s say good-bye Feast of the holidays before a Wednesday Wednesday what happened to your girlfriend&#39;s mom, from there, from WhatsApp, messed up, messed up, broke down friends friends, not all siblings lying under the ground at the same time, religion is not my brothers better than us, these innovations are technology-savvy, all creatures have something, we go home We two friends turn me back as if I would direct me If I talk to you will comfort me I also trust you with my sisters I never trust them They tried to warn me always There was a teacher There was a teacher I would be super You said I looked at my husband too innocent or very sad, you will look at me and read your own knowing and making a good jokes I do not know now the past is in the past there is no bad name for me so for me what do I do or what I do not want to cream you the news is not what it is not so heartfelt and yellow do not you feel that it is already in you already When you were hugged Did not really let you have your right to be halal Did not die to you Hellbreaking cleansing I hope to show you on the other side I would like to be halal with them How do I know I want to do something like that I have a place There will be a bridge to see they come back from here I feel very regretful because of him I have written a message to him on the occasion of the festival I have such a situation like this from WhatsApp then I said, I said to myself, I will give you my right"
